Date,Open,High,Low,Close,Adj Close,Volume
2016-05-25,4.348750,4.400000,4.250000,4.250000,4.038271,303200
2016-05-27,4.218750,4.300000,4.200000,4.200000,3.990762,562400
2016-05-30,4.200000,4.308750,4.135000,4.308750,4.094094,772000
2016-05-31,4.268750,4.345000,4.250000,4.345000,4.128538,216000
2016-06-01,4.308750,4.343750,4.226250,4.228750,4.018080,1069600
2016-06-02,4.237500,4.328750,4.218750,4.328750,4.113098,1135200
2016-06-03,4.308750,4.373750,4.222500,4.373750,4.155856,2354400
2016-06-06,4.337500,4.666250,4.330000,4.662500,4.430221,1896800
2016-06-07,4.647500,4.756250,4.608750,4.756250,4.519300,1794400
2016-06-08,4.812500,4.837500,4.675000,4.756250,4.519300,1560000
2016-06-09,4.755000,4.756250,4.533750,4.711250,4.476542,734400
2016-06-10,4.692500,4.692500,4.512500,4.598750,4.369647,1418400
2016-06-13,4.581250,4.588750,4.380000,4.386250,4.167733,1931200
2016-06-14,4.386250,4.401250,4.195000,4.353750,4.136852,3045600
2016-06-15,4.363750,4.405000,4.283750,4.348750,4.132102,920800
2016-06-16,4.325000,4.342500,4.235000,4.237500,4.026394,531200
2016-06-17,4.245000,4.468750,4.245000,4.462500,4.240185,664000
2016-06-20,4.518750,4.650000,4.512500,4.600000,4.370834,1632000
2016-06-21,4.601250,4.722500,4.580000,4.710000,4.475355,1861600
2016-06-22,4.703750,4.793750,4.687500,4.693750,4.459914,1518400
2016-06-23,4.693750,4.743750,4.636250,4.743750,4.507423,1630400
2016-06-24,4.627500,4.666250,4.525000,4.625000,4.394589,1100800
2016-06-27,4.625000,4.668750,4.398750,4.623750,4.393401,1800000
2016-06-28,4.713750,4.752500,4.701250,4.750000,4.513362,2441600
2016-06-29,4.760000,4.800000,4.733750,4.781250,4.543055,2198400
2016-06-30,4.785000,4.825000,4.768750,4.812500,4.572748,654400
2016-07-01,4.828750,4.925000,4.828750,4.875000,4.632134,2200800
2016-07-04,4.875000,4.906250,4.787500,4.906250,4.661828,996000
2016-07-05,4.828750,4.922500,4.828750,4.893750,4.649951,1191200
2016-07-06,4.902500,4.917500,4.862500,4.875000,4.632134,457600
2016-07-07,4.875000,4.981250,4.875000,4.950000,4.703398,416000
2016-07-08,4.950000,5.310000,4.942500,5.225000,4.964698,1209600
2016-07-11,5.292500,5.333750,5.141250,5.205000,4.945694,1817600
2016-07-12,5.230000,5.230000,5.112500,5.225000,4.964698,425600
2016-07-13,5.237500,5.311250,5.220000,5.250000,4.988453,529600
2016-07-14,5.311250,5.355000,5.251250,5.331250,5.065655,1211200
2016-07-15,5.355000,5.355000,5.275000,5.320000,5.054965,443200
2016-07-18,5.317500,5.367500,5.297500,5.316250,5.051402,803200
2016-07-19,5.350000,5.445000,5.321250,5.375000,5.107225,472800
2016-07-20,5.378750,5.423750,5.328750,5.393750,5.125041,788800
2016-07-21,5.366250,5.431250,5.362500,5.375000,5.107225,1316800
2016-07-22,5.408750,5.436250,5.360000,5.378750,5.110788,487200
2016-07-25,5.378750,5.698750,5.375000,5.647500,5.366149,924800
2016-07-26,5.647500,5.688750,5.597500,5.663750,5.381590,1040000
2016-07-27,5.643750,5.657500,5.575000,5.630000,5.349522,1093600
2016-07-28,5.596250,5.603750,5.507500,5.507500,5.233124,816800
2016-07-29,5.500000,5.750000,5.500000,5.750000,5.463543,1992000
2016-08-01,5.768750,5.832500,5.687500,5.750000,5.463543,932000
2016-08-02,5.750000,5.762500,5.375000,5.481250,5.208182,2628800
2016-08-03,5.531250,5.693750,5.523750,5.550000,5.273507,3461600
2016-08-04,5.750000,6.262500,5.730000,6.250000,5.938634,5785600
2016-08-05,6.500000,6.676250,6.325000,6.625000,6.294952,2024800
2016-08-08,6.680000,6.748750,6.568750,6.631250,6.300890,1392000
2016-08-09,6.687500,7.062500,6.686250,7.062500,6.710656,2606400
2016-08-10,7.053750,7.275000,7.048750,7.275000,6.912570,1854400
2016-08-11,7.311250,7.375000,6.940000,7.375000,7.007588,2034400
2016-08-12,7.373750,7.500000,7.311250,7.496250,7.122798,701600
2016-08-15,7.495000,7.562500,7.311250,7.431250,7.061036,1282400
2016-08-16,7.431250,7.810000,7.425000,7.767500,7.380534,2774400
2016-08-17,7.775000,7.916250,7.635000,7.900000,7.506433,1026400
2016-08-18,7.886250,7.931250,7.725000,7.725000,7.340151,937600
2016-08-19,7.800000,7.820000,7.643750,7.662500,7.280765,519200
2016-08-22,7.662500,7.830000,7.546250,7.725000,7.340151,1708800
2016-08-23,7.696250,7.892500,7.696250,7.862500,7.470802,1321600
2016-08-24,7.868750,7.948750,7.770000,7.862500,7.470802,1380800
2016-08-25,7.787500,7.850000,7.720000,7.720000,7.335401,243200
2016-08-26,7.710000,7.862500,7.575000,7.760000,7.373408,1386400
2016-08-29,7.720000,7.862500,7.625000,7.862500,7.470802,795200
2016-08-30,7.816250,7.843750,7.625000,7.631250,7.251072,1679200
2016-08-31,7.650000,7.681250,7.481250,7.562500,7.185747,804800
2016-09-01,7.558750,7.970000,7.515000,7.907500,7.513559,2784800
2016-09-02,7.942500,8.218750,7.878750,8.218750,7.809304,3041600
2016-09-05,8.250000,8.312500,8.247500,8.247500,7.836622,340800
2016-09-06,8.246250,8.263750,8.155000,8.262500,7.850873,322400
2016-09-08,8.212500,8.325000,8.131250,8.237500,7.827120,848000
2016-09-09,8.230000,8.276250,8.087500,8.236250,7.825932,1451200
2016-09-12,8.168750,8.262500,8.033750,8.212500,7.803365,722400
2016-09-13,8.192500,8.212500,7.626250,7.750000,7.363906,1214400
2016-09-14,7.828750,7.830000,7.646250,7.696250,7.312834,1152000
2016-09-15,7.707500,7.837500,7.675000,7.757500,7.371033,544800
2016-09-16,7.732500,7.895000,7.400000,7.812500,7.423293,915200
2016-09-19,7.856250,8.080000,7.830000,8.025000,7.625206,1146400
2016-09-20,7.997500,8.218750,7.917500,8.175000,7.767734,880000
2016-09-21,8.175000,8.741250,8.175000,8.713750,8.279644,2216800
2016-09-22,8.750000,8.925000,8.550000,8.803750,8.365160,1295200
2016-09-23,8.858750,8.913750,8.701250,8.701250,8.267766,633600
2016-09-26,8.731250,8.891250,8.731250,8.891250,8.448300,828800
2016-09-27,8.936250,9.300000,8.897500,9.287500,8.824810,1632000
2016-09-28,9.335000,9.437500,9.181250,9.375000,8.907949,978400
2016-09-29,9.267500,9.457500,9.240000,9.392500,8.924579,500800
2016-09-30,9.417500,9.562500,9.260000,9.562500,9.086109,1966400
2016-10-03,9.626250,9.846250,9.532500,9.726250,9.241701,914400
2016-10-04,9.726250,9.893750,9.675000,9.875000,9.383041,696000
2016-10-05,9.865000,10.121300,9.843750,10.118700,9.614601,996800
2016-10-06,10.076300,10.343800,10.076300,10.343800,9.828487,516800
2016-10-07,10.362500,10.625000,10.362500,10.625000,10.095677,1572800
2016-10-10,10.687500,11.312500,10.687500,11.312500,10.748928,1416800
2016-10-11,11.537500,11.668700,10.880000,11.296300,10.733535,1985600
2016-10-13,11.281200,11.347500,10.875000,11.062500,10.511382,1308800
2016-10-14,11.207500,11.436200,11.060000,11.372500,10.805939,965600
2016-10-17,11.443800,11.512500,11.218800,11.250000,10.689541,491200
2016-10-18,11.218800,11.410000,11.063800,11.375000,10.808313,1392000
2016-10-19,11.321200,11.498700,11.272500,11.498700,10.925852,522400
2016-10-20,11.481200,11.530000,11.231200,11.500000,10.927087,890400
2016-10-21,11.401200,11.636200,11.357500,11.627500,11.048234,825600
2016-10-24,11.627500,12.358800,11.593800,12.277500,11.665852,746400
2016-10-25,12.276200,12.525000,10.375000,10.375000,9.858132,2471200
2016-10-26,10.312500,10.312500,8.390000,8.687500,8.254702,3667200
2016-10-27,9.250000,11.462500,9.126250,11.373700,10.807078,3976800
2016-10-28,11.368700,11.687500,10.443800,10.873700,10.331988,2241600
2016-10-31,11.875000,12.100000,11.175000,11.557500,10.981721,2350400
2016-11-01,11.562500,11.687500,11.275000,11.512500,10.938963,1991200
2016-11-03,11.485000,11.625000,11.000000,11.500000,10.927087,1179200
2016-11-04,11.450000,11.623700,11.278800,11.601200,11.023246,827200
2016-11-07,11.600000,11.850000,11.507500,11.750000,11.164632,688000
2016-11-08,11.625000,11.870000,11.375000,11.863800,11.272763,676000
2016-11-09,11.250000,12.248700,11.187500,12.248700,11.638488,1461600
2016-11-10,12.247500,12.370000,11.430000,11.853800,11.263260,1082400
2016-11-11,11.687500,12.106200,11.426300,11.841300,11.251384,741600
2016-11-14,12.000000,12.000000,11.506300,11.512500,10.938963,450400
2016-11-16,11.610000,11.867500,11.413700,11.451300,10.880813,620000
2016-11-17,11.500000,11.663700,11.286300,11.470000,10.898582,631200
2016-11-18,11.598800,11.688800,11.352500,11.662500,11.081491,843200
2016-11-21,11.673700,11.993700,11.625000,11.993700,11.396191,385600
2016-11-22,11.985000,12.070000,11.823700,12.065000,11.463939,868800
2016-11-23,12.061200,12.308800,11.837500,12.298700,11.685997,901600
2016-11-24,12.151200,12.250000,12.151200,12.175000,11.568459,80800
2016-11-25,12.198700,12.250000,11.937500,12.175000,11.568459,541600
2016-11-28,12.163700,12.487500,12.163700,12.276200,11.664617,824000
2016-11-29,12.260000,12.873700,12.223800,12.643800,12.013904,840800
2016-11-30,12.762500,13.000000,12.722500,13.000000,12.352359,1043200
2016-12-01,12.875000,12.986200,12.562500,12.562500,11.936654,752000
2016-12-02,12.532500,12.540000,12.071200,12.375000,11.758496,960800
2016-12-05,12.525000,12.548700,12.151200,12.225000,11.615968,482400
2016-12-06,12.132500,12.743700,12.075000,12.743700,12.108827,1020800
2016-12-07,12.806200,12.862500,12.645000,12.793700,12.156337,691200
2016-12-08,12.777500,13.483800,12.777500,13.173700,12.517406,992000
2016-12-09,13.187500,13.406200,12.970000,13.275000,12.613659,563200
2016-12-12,13.237500,13.275000,12.926300,12.938800,12.294208,568800
2016-12-13,12.876300,13.321200,12.875000,13.162500,12.506764,920000
2016-12-14,13.140000,13.496300,12.876300,12.876300,12.234820,894400
2016-12-15,12.953700,13.362500,12.937500,13.268800,12.607767,1060800
2016-12-16,13.325000,13.500000,13.081300,13.375000,12.708676,644000
2016-12-19,13.311200,13.398800,13.100000,13.100000,12.447377,536800
2016-12-20,13.248700,13.248700,12.713700,12.968800,12.322712,439200
2016-12-21,13.302500,13.302500,13.302500,13.302500,12.639788,866400
2016-12-22,13.373700,13.398800,13.162500,13.218800,12.560258,211200
2016-12-23,13.138800,13.325000,13.138800,13.225000,12.566150,173600
2016-12-26,13.172500,13.272500,13.171300,13.250000,12.589904,88000
2016-12-27,13.250000,13.275000,13.050000,13.112500,12.459255,170400
2016-12-28,13.125000,13.290000,13.000000,13.266200,12.605298,251200
2016-12-29,13.373700,13.373700,13.011200,13.271200,12.610048,258400
2017-01-02,13.128700,13.182500,12.713700,12.713700,12.080322,500800
2017-01-03,12.811200,13.035000,12.500000,12.675000,12.043550,400800
2017-01-04,12.625000,12.681200,11.887500,12.000000,11.402177,858400
2017-01-05,12.057500,12.412500,12.056200,12.412500,11.794127,863200
2017-01-06,12.412500,12.482500,12.250000,12.332500,11.718113,200000
2017-01-09,12.333700,12.375000,11.771200,11.771200,11.184775,932800
2017-01-10,11.825000,12.250000,11.813800,12.051300,11.450921,624000
2017-01-11,11.996300,12.287500,11.996300,12.187500,11.580337,898400
2017-01-12,12.350000,13.061200,12.321200,13.000000,12.352359,1288000
2017-01-13,12.998700,13.360000,12.900000,13.250000,12.589904,724000
2017-01-16,13.203700,13.203700,12.908700,12.988800,12.341717,595200
2017-01-17,13.000000,13.282500,12.906200,13.250000,12.589904,595200
2017-01-18,13.250000,13.373700,13.231200,13.318800,12.655276,325600
2017-01-19,13.318800,13.450000,13.207500,13.425000,12.756186,480000
2017-01-20,13.295000,15.000000,13.295000,14.987500,14.240845,2337600
2017-01-23,14.987500,15.778800,14.526200,15.625000,14.846585,865600
2017-01-24,15.625000,16.305000,15.350000,16.305000,15.492708,1078400
2017-01-26,16.361200,16.462500,15.746300,15.940000,15.145892,828800
2017-01-27,15.815000,16.037500,15.133700,15.536300,14.762302,412800
2017-01-30,15.617500,15.748700,14.526200,14.575000,13.848894,306400
2017-01-31,14.721200,15.998700,14.721200,15.998700,15.201668,614400
2017-02-01,16.125000,16.250000,15.057500,15.875000,15.084130,878400
2017-02-02,15.867500,15.928800,15.502500,15.875000,15.084130,1134400
2017-02-03,15.812500,16.030001,15.656200,15.875000,15.084130,336000
2017-02-06,15.742500,17.373800,15.742500,17.373800,16.508261,777600
2017-02-07,17.501200,17.780001,17.375000,17.500000,16.628176,444800
2017-02-08,17.608700,17.750000,17.062500,17.125000,16.271856,640800
2017-02-09,17.308800,17.308800,17.125000,17.125000,16.271856,265600
2017-02-10,17.163700,17.375000,17.163700,17.285000,16.423885,500800
2017-02-13,17.286200,19.250000,17.286200,19.000000,18.053448,740000
2017-02-14,19.212500,20.052500,18.625000,18.687500,17.756516,754400
2017-02-15,18.875000,19.513800,18.750000,19.250000,18.290993,825600
2017-02-16,19.387501,19.596300,19.160000,19.500000,18.528538,828800
2017-02-17,19.500000,20.471300,19.438700,20.443800,19.425318,1196800
2017-02-20,21.375000,22.125000,20.826300,22.000000,20.903990,881600
2017-02-21,22.250000,23.975000,22.007500,23.937500,22.744967,1444000
2017-02-22,23.943800,24.375000,23.367500,24.208700,23.002655,1828800
2017-02-23,24.332500,25.635000,23.926300,25.635000,24.357901,1984800
2017-02-24,25.348700,27.250000,24.395000,26.013800,24.717829,1243200
2017-03-01,26.542500,27.250000,26.512501,26.875000,25.536127,1075200
2017-03-02,26.913700,27.033800,24.250000,24.750000,23.516993,1267200
2017-03-03,24.500000,25.500000,23.600000,24.376200,23.161814,853600
2017-03-06,24.500000,25.375000,24.150000,24.377501,23.163048,424000
2017-03-07,24.500000,24.500000,22.061300,23.137501,21.984823,1363200
2017-03-08,23.400000,23.400000,20.638800,22.000000,20.903990,1610400
2017-03-09,21.798700,23.433800,20.629999,23.186300,22.031191,1318400
2017-03-10,23.723700,23.750000,21.360001,21.375000,20.310129,924000
2017-03-13,21.875000,22.125000,20.663700,21.257500,20.198481,720800
2017-03-14,21.228800,21.625000,20.737499,21.625000,20.547672,1108000
2017-03-15,21.548700,21.961300,20.902500,21.961300,20.867220,560000
2017-03-16,22.253700,24.493700,22.253700,24.493700,23.273458,1131200
2017-03-17,24.626200,24.626200,22.987499,22.987499,21.842293,789600
2017-03-20,22.987499,24.750000,22.727501,24.438700,23.221199,660800
2017-03-21,24.498800,24.498800,22.758801,23.000000,21.854174,856000
2017-03-22,23.051300,23.186300,22.540001,22.795000,21.659386,497600
2017-03-23,22.875000,23.662500,22.858700,23.625000,22.448034,231200
2017-03-24,23.750000,23.750000,22.657499,22.762501,21.628506,489600
2017-03-27,22.421200,22.687500,22.093800,22.687500,21.557241,556000
2017-03-28,22.918800,22.924999,21.934999,22.081200,20.981144,659200
2017-03-29,22.156200,22.602501,21.987499,22.543800,21.420700,375200
2017-03-30,22.379999,22.738800,22.062500,22.625000,21.497856,235200
2017-03-31,22.610001,23.686300,22.137501,22.137501,21.034643,1147200
2017-04-03,22.313700,23.362499,22.126200,22.873800,21.734261,384000
2017-04-04,23.000000,23.500000,22.512501,22.973700,21.829182,485600
2017-04-05,23.105000,23.355000,22.748800,23.353800,22.190344,1168800
2017-04-06,23.120001,23.500000,23.084999,23.500000,22.329264,340000
2017-04-07,23.233700,23.650000,23.191200,23.443800,22.275864,374400
2017-04-10,23.376200,23.377501,22.751200,23.125000,21.972946,359200
2017-04-11,23.183800,23.413700,22.590000,23.413700,22.247263,548000
2017-04-12,23.088800,23.146200,22.295000,22.433800,21.316181,688800
2017-04-13,22.433800,22.750000,21.125000,21.501200,20.430040,361600
2017-04-17,21.750000,23.718800,21.316200,23.718800,22.537163,708800
2017-04-18,23.247499,24.611200,23.187500,24.611200,23.385105,836000
2017-04-19,24.600000,26.000000,24.437500,25.750000,24.467171,761600
2017-04-20,25.748800,26.787500,25.516300,26.775000,25.441107,519200
2017-04-24,26.893700,27.998800,25.831200,26.250000,24.942263,1061600
2017-04-25,26.117500,26.836300,26.117500,26.187500,24.882875,450400
2017-04-26,26.125000,26.637501,26.122499,26.392500,26.091183,280800
2017-04-27,26.497499,27.747499,26.497499,27.747499,27.430712,1780000
2017-04-28,27.687500,29.594999,27.375000,27.848700,27.530758,1160000
2017-05-02,28.498800,28.898800,27.751200,28.622499,28.295723,575200
2017-05-03,28.687500,29.118700,27.966200,28.750000,28.421766,583200
2017-05-04,28.501200,28.950001,28.115000,28.375000,28.051046,931200
2017-05-05,31.875000,34.125000,31.500000,32.375000,32.005379,2134400
2017-05-08,31.748800,33.237499,30.780001,32.875000,32.499672,717600
2017-05-09,33.000000,33.987499,33.000000,33.902500,33.515438,632000
2017-05-10,34.112499,35.000000,34.111301,35.000000,34.600414,874400
2017-05-11,32.501301,34.073700,32.501301,32.937500,32.561459,1593600
2017-05-12,32.938801,33.750000,32.264999,33.125000,32.746819,1030400
2017-05-15,33.371300,34.062500,32.651199,34.062500,33.673615,1135200
2017-05-16,34.068699,35.306301,34.068699,35.250000,34.847557,724800
2017-05-17,35.119999,35.250000,34.625000,35.067501,34.667145,799200
2017-05-18,30.873800,31.430000,28.770000,29.375000,29.039631,1471200
2017-05-19,31.250000,32.500000,31.062500,31.062500,30.707865,1203200
